index,id,atlas_id,name,acronym,st_level,ontology_id,hemisphere_id,weight,parent_structure_id,depth,graph_id,graph_order,structure_id_path,color_hex_triplet,neuro_name_structure_id,neuro_name_structure_id_path,failed,sphinx_id,structure_name_facet,failed_facet,safe_name,R,G,B
174,401,1040,Anteromedial visual area layer 4,VISam4,,1,3,8690,394,8,1,174,/997/8/567/688/695/315/669/394/401/,08858C,0,,f,175,1463637765,734881840,Anteromedial visual area layer 4,0.031372549,0.521568627,0.549019608
181,573,637,Lateral visual area layer 4,VISl4,,1,3,8690,409,8,1,181,/997/8/567/688/695/315/669/409/573/,08858C,0,,f,182,1575254223,734881840,Lateral visual area layer 4,0.031372549,0.521568627,0.549019608
188,721,1080,Primary visual area layer 4,VISp4,,1,3,8690,385,8,1,188,/997/8/567/688/695/315/669/385/721/,08858C,0,,f,189,565069822,734881840,Primary visual area layer 4,0.031372549,0.521568627,0.549019608
195,869,957,Posterolateral visual area layer 4,VISpl4,,1,3,8690,425,8,1,195,/997/8/567/688/695/315/669/425/869/,08858C,0,,f,196,2147483647,734881840,Posterolateral visual area layer 4,0.031372549,0.521568627,0.549019608
202,501,628,posteromedial visual area layer 4,VISpm4,,1,3,8690,533,8,1,202,/997/8/567/688/695/315/669/533/501/,08858C,0,,f,203,1752778316,734881840,posteromedial visual area layer 4,0.031372549,0.521568627,0.549019608
209,312782586,0,Laterointermediate area layer 4,VISli4,,1,3,8690,312782574,8,1,209,/997/8/567/688/695/315/669/312782574/312782586/,08858C,0,,f,210,2147483647,734881840,Laterointermediate area layer 4,0.031372549,0.521568627,0.549019608
216,312782640,0,Postrhinal area layer 4,VISpor4,,1,3,8690,312782628,8,1,216,/997/8/567/688/695/315/669/312782628/312782640/,08858C,0,,f,217,664017085,734881840,Postrhinal area layer 4,0.031372549,0.521568627,0.549019608
307,480149270,0,Mediomedial anterior visual area layer 4,VISmma4,,1,3,8690,480149258,9,1,307,/997/8/567/688/695/315/254/894/480149258/480149270/,1AA698,0,,f,308,2147483647,734881840,Mediomedial anterior visual area layer 4,0.101960784,0.650980392,0.596078431
314,480149298,0,Mediomedial posterior visual area layer 4,VISmmp4,,1,3,8690,480149286,9,1,314,/997/8/567/688/695/315/254/894/480149286/480149298/,1AA698,0,,f,315,1852993939,734881840,Mediomedial posterior visual area layer 4,0.101960784,0.650980392,0.596078431
321,480149326,0,Medial visual area layer 4,VISm4,,1,3,8690,480149314,9,1,321,/997/8/567/688/695/315/254/894/480149314/480149326/,1AA698,0,,f,322,317564759,734881840,Medial visual area layer 4,0.101960784,0.650980392,0.596078431
328,545,1058,Retrosplenial area dorsal part layer 4,RSPd4,,1,3,8690,879,8,1,328,/997/8/567/688/695/315/254/879/545/,1AA698,0,,f,329,2147483647,734881840,Retrosplenial area dorsal part layer 4,0.101960784,0.650980392,0.596078431
342,635,1069,Posterior parietal association areas layer 4,PTLp4,,1,3,8690,22,7,1,342,/997/8/567/688/695/315/22/635/,009FAC,0,,f,343,860823010,734881840,Posterior parietal association areas layer 4,0,0.623529412,0.674509804
349,312782558,0,Anterior area layer 4,VISa4,,1,3,8690,312782546,8,1,349,/997/8/567/688/695/315/22/312782546/312782558/,009FAC,0,,f,350,1895248491,734881840,Anterior area layer 4,0,0.623529412,0.674509804
356,312782612,0,Rostrolateral area layer 4,VISrl4,,1,3,8690,417,8,1,356,/997/8/567/688/695/315/22/417/312782612/,009FAC,0,,f,357,2147483647,734881840,Rostrolateral area layer 4,0,0.623529412,0.674509804
363,234,1019,Temporal association areas layer 4,TEa4,,1,3,8690,541,7,1,363,/997/8/567/688/695/315/541/234/,15B0B3,0,,f,364,1800621898,734881840,Temporal association areas layer 4,0.082352941,0.690196078,0.701960784
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
