index,id,atlas_id,parent_structure_id,depth,structure_id_path,color_hex_triplet,name,acronym
117,1010,1116,677,7,/997/8/567/688/695/315/677/1010/,11AD83,Visceral area layer 4,VISC4
118,1058,1122,677,7,/997/8/567/688/695/315/677/1058/,11AD83,Visceral area layer 5,VISC5
119,857,1097,677,7,/997/8/567/688/695/315/677/857/,11AD83,Visceral area layer 6a,VISC6a
120,849,1096,677,7,/997/8/567/688/695/315/677/849/,11AD83,Visceral area layer 6b,VISC6b
121,247,30,315,6,/997/8/567/688/695/315/247/,19399,Auditory areas,AUD
122,1011,833,247,7,/997/8/567/688/695/315/247/1011/,19399,Dorsal auditory area,AUDd
123,527,631,1011,8,/997/8/567/688/695/315/247/1011/527/,19399,Dorsal auditory area layer 1,AUDd1
124,600,923,1011,8,/997/8/567/688/695/315/247/1011/600/,19399,Dorsal auditory area layer 2/3,AUDd2/3
125,678,650,1011,8,/997/8/567/688/695/315/247/1011/678/,19399,Dorsal auditory area layer 4,AUDd4
126,252,738,1011,8,/997/8/567/688/695/315/247/1011/252/,19399,Dorsal auditory area layer 5,AUDd5
127,156,1009,1011,8,/997/8/567/688/695/315/247/1011/156/,19399,Dorsal auditory area layer 6a,AUDd6a
128,243,1020,1011,8,/997/8/567/688/695/315/247/1011/243/,19399,Dorsal auditory area layer 6b,AUDd6b
129,480149230,,1011,8,/997/8/567/688/695/315/247/1011/480149230/,19399,Laterolateral anterior visual area,VISlla
130,480149234,,480149230,9,/997/8/567/688/695/315/247/1011/480149230/480149234/,19399,Laterolateral anterior visual area layer 1,VISlla1
131,480149238,,480149230,9,/997/8/567/688/695/315/247/1011/480149230/480149238/,19399,Laterolateral anterior visual area layer 2/3,VISlla2/3
132,480149242,,480149230,9,/997/8/567/688/695/315/247/1011/480149230/480149242/,19399,Laterolateral anterior visual area layer 4,VISlla4
133,480149246,,480149230,9,/997/8/567/688/695/315/247/1011/480149230/480149246/,19399,Laterolateral anterior visual arealayer 5,VISlla5
134,480149250,,480149230,9,/997/8/567/688/695/315/247/1011/480149230/480149250/,19399,Laterolateral anterior visual area layer 6a,VISlla6a
135,480149254,,480149230,9,/997/8/567/688/695/315/247/1011/480149230/480149254/,19399,Laterolateral anterior visual area layer 6b,VISlla6b
136,1002,832,247,7,/997/8/567/688/695/315/247/1002/,19399,Primary auditory area,AUDp
137,735,940,1002,8,/997/8/567/688/695/315/247/1002/735/,19399,Primary auditory area layer 1,AUDp1
138,251,1021,1002,8,/997/8/567/688/695/315/247/1002/251/,19399,Primary auditory area layer 2/3,AUDp2/3
139,816,950,1002,8,/997/8/567/688/695/315/247/1002/816/,19399,Primary auditory area layer 4,AUDp4
140,847,954,1002,8,/997/8/567/688/695/315/247/1002/847/,19399,Primary auditory area layer 5,AUDp5
141,954,1109,1002,8,/997/8/567/688/695/315/247/1002/954/,19399,Primary auditory area layer 6a,AUDp6a
142,1005,1115,1002,8,/997/8/567/688/695/315/247/1002/1005/,19399,Primary auditory area layer 6b,AUDp6b
143,1027,835,247,7,/997/8/567/688/695/315/247/1027/,19399,Posterior auditory area,AUDpo
144,696,935,1027,8,/997/8/567/688/695/315/247/1027/696/,19399,Posterior auditory area layer 1,AUDpo1
145,643,1070,1027,8,/997/8/567/688/695/315/247/1027/643/,19399,Posterior auditory area layer 2/3,AUDpo2/3
146,759,943,1027,8,/997/8/567/688/695/315/247/1027/759/,19399,Posterior auditory area layer 4,AUDpo4
147,791,947,1027,8,/997/8/567/688/695/315/247/1027/791/,19399,Posterior auditory area layer 5,AUDpo5
148,249,455,1027,8,/997/8/567/688/695/315/247/1027/249/,19399,Posterior auditory area layer 6a,AUDpo6a
149,456,622,1027,8,/997/8/567/688/695/315/247/1027/456/,19399,Posterior auditory area layer 6b,AUDpo6b
150,1018,834,247,7,/997/8/567/688/695/315/247/1018/,19399,Ventral auditory area,AUDv
151,959,968,1018,8,/997/8/567/688/695/315/247/1018/959/,19399,Ventral auditory area layer 1,AUDv1
152,755,1084,1018,8,/997/8/567/688/695/315/247/1018/755/,19399,Ventral auditory area layer 2/3,AUDv2/3
153,990,972,1018,8,/997/8/567/688/695/315/247/1018/990/,19399,Ventral auditory area layer 4,AUDv4
154,1023,976,1018,8,/997/8/567/688/695/315/247/1018/1023/,19399,Ventral auditory area layer 5,AUDv5
155,520,630,1018,8,/997/8/567/688/695/315/247/1018/520/,19399,Ventral auditory area layer 6a,AUDv6a
156,598,640,1018,8,/997/8/567/688/695/315/247/1018/598/,19399,Ventral auditory area layer 6b,AUDv6b
157,669,366,315,6,/997/8/567/688/695/315/669/,08858C,Visual areas,VIS
158,801,1090,669,7,/997/8/567/688/695/315/669/801/,08858C,Visual areas layer 1,VIS1
159,561,1060,669,7,/997/8/567/688/695/315/669/561/,08858C,Visual areas layer 2/3,VIS2/3
160,913,1104,669,7,/997/8/567/688/695/315/669/913/,08858C,Visual areas layer 4,VIS4
161,937,1107,669,7,/997/8/567/688/695/315/669/937/,08858C,Visual areas layer 5,VIS5
162,457,1047,669,7,/997/8/567/688/695/315/669/457/,08858C,Visual areas layer 6a,VIS6a
163,497,1052,669,7,/997/8/567/688/695/315/669/497/,08858C,Visual areas layer 6b,VIS6b
164,402,757,669,7,/997/8/567/688/695/315/669/402/,08858C,Anterolateral visual area,VISal
165,1074,1124,402,8,/997/8/567/688/695/315/669/402/1074/,08858C,Anterolateral visual area layer 1,VISal1
166,905,1103,402,8,/997/8/567/688/695/315/669/402/905/,08858C,Anterolateral visual area layer 2/3,VISal2/3
167,1114,1129,402,8,/997/8/567/688/695/315/669/402/1114/,08858C,Anterolateral visual area layer 4,VISal4
168,233,453,402,8,/997/8/567/688/695/315/669/402/233/,08858C,Anterolateral visual area layer 5,VISal5
169,601,1065,402,8,/997/8/567/688/695/315/669/402/601/,08858C,Anterolateral visual area layer 6a,VISal6a
170,649,1071,402,8,/997/8/567/688/695/315/669/402/649/,08858C,Anterolateral visual area layer 6b,VISal6b
171,394,756,669,7,/997/8/567/688/695/315/669/394/,08858C,Anteromedial visual area,VISam
172,281,1025,394,8,/997/8/567/688/695/315/669/394/281/,08858C,Anteromedial visual area layer 1,VISam1
173,1066,1123,394,8,/997/8/567/688/695/315/669/394/1066/,08858C,Anteromedial visual area layer 2/3,VISam2/3
174,401,1040,394,8,/997/8/567/688/695/315/669/394/401/,08858C,Anteromedial visual area layer 4,VISam4
175,433,1044,394,8,/997/8/567/688/695/315/669/394/433/,08858C,Anteromedial visual area layer 5,VISam5
176,1046,696,394,8,/997/8/567/688/695/315/669/394/1046/,08858C,Anteromedial visual area layer 6a,VISam6a
177,441,762,394,8,/997/8/567/688/695/315/669/394/441/,08858C,Anteromedial visual area layer 6b,VISam6b
178,409,758,669,7,/997/8/567/688/695/315/669/409/,08858C,Lateral visual area,VISl
179,421,618,409,8,/997/8/567/688/695/315/669/409/421/,08858C,Lateral visual area layer 1,VISl1
180,973,687,409,8,/997/8/567/688/695/315/669/409/973/,08858C,Lateral visual area layer 2/3,VISl2/3
181,573,637,409,8,/997/8/567/688/695/315/669/409/573/,08858C,Lateral visual area layer 4,VISl4
182,613,642,409,8,/997/8/567/688/695/315/669/409/613/,08858C,Lateral visual area layer 5,VISl5
183,74,999,409,8,/997/8/567/688/695/315/669/409/74/,08858C,Lateral visual area layer 6a,VISl6a
184,121,1005,409,8,/997/8/567/688/695/315/669/409/121/,08858C,Lateral visual area layer 6b,VISl6b
185,385,755,669,7,/997/8/567/688/695/315/669/385/,08858C,Primary visual area,VISp
186,593,1064,385,8,/997/8/567/688/695/315/669/385/593/,08858C,Primary visual area layer 1,VISp1
187,821,951,385,8,/997/8/567/688/695/315/669/385/821/,08858C,Primary visual area layer 2/3,VISp2/3
188,721,1080,385,8,/997/8/567/688/695/315/669/385/721/,08858C,Primary visual area layer 4,VISp4
189,778,1087,385,8,/997/8/567/688/695/315/669/385/778/,08858C,Primary visual area layer 5,VISp5
190,33,428,385,8,/997/8/567/688/695/315/669/385/33/,08858C,Primary visual area layer 6a,VISp6a
191,305,462,385,8,/997/8/567/688/695/315/669/385/305/,08858C,Primary visual area layer 6b,VISp6b
192,425,760,669,7,/997/8/567/688/695/315/669/425/,08858C,Posterolateral visual area,VISpl
193,750,942,425,8,/997/8/567/688/695/315/669/425/750/,08858C,Posterolateral visual area layer 1,VISpl1
194,269,882,425,8,/997/8/567/688/695/315/669/425/269/,08858C,Posterolateral visual area layer 2/3,VISpl2/3
195,869,957,425,8,/997/8/567/688/695/315/669/425/869/,08858C,Posterolateral visual area layer 4,VISpl4
196,902,961,425,8,/997/8/567/688/695/315/669/425/902/,08858C,Posterolateral visual area layer 5,VISpl5
197,377,1037,425,8,/997/8/567/688/695/315/669/425/377/,08858C,Posterolateral visual area layer 6a,VISpl6a
198,393,1039,425,8,/997/8/567/688/695/315/669/425/393/,08858C,Posterolateral visual area layer 6b,VISpl6b
199,533,915,669,7,/997/8/567/688/695/315/669/533/,08858C,posteromedial visual area,VISpm
200,805,383,533,8,/997/8/567/688/695/315/669/533/805/,08858C,posteromedial visual area layer 1,VISpm1
201,41,995,533,8,/997/8/567/688/695/315/669/533/41/,08858C,posteromedial visual area layer 2/3,VISpm2/3
202,501,628,533,8,/997/8/567/688/695/315/669/533/501/,08858C,posteromedial visual area layer 4,VISpm4
203,565,636,533,8,/997/8/567/688/695/315/669/533/565/,08858C,posteromedial visual area layer 5,VISpm5
204,257,456,533,8,/997/8/567/688/695/315/669/533/257/,08858C,posteromedial visual area layer 6a,VISpm6a
205,469,624,533,8,/997/8/567/688/695/315/669/533/469/,08858C,posteromedial visual area layer 6b,VISpm6b
206,312782574,,669,7,/997/8/567/688/695/315/669/312782574/,08858C,Laterointermediate area,VISli
207,312782578,,312782574,8,/997/8/567/688/695/315/669/312782574/312782578/,08858C,Laterointermediate area layer 1,VISli1
208,312782582,,312782574,8,/997/8/567/688/695/315/669/312782574/312782582/,08858C,Laterointermediate area layer 2/3,VISli2/3
209,312782586,,312782574,8,/997/8/567/688/695/315/669/312782574/312782586/,08858C,Laterointermediate area layer 4,VISli4
210,312782590,,312782574,8,/997/8/567/688/695/315/669/312782574/312782590/,08858C,Laterointermediate area layer 5,VISli5
211,312782594,,312782574,8,/997/8/567/688/695/315/669/312782574/312782594/,08858C,Laterointermediate area layer 6a,VISli6a
212,312782598,,312782574,8,/997/8/567/688/695/315/669/312782574/312782598/,08858C,Laterointermediate area layer 6b,VISli6b
213,312782628,,669,7,/997/8/567/688/695/315/669/312782628/,08858C,Postrhinal area,VISpor
214,312782632,,312782628,8,/997/8/567/688/695/315/669/312782628/312782632/,08858C,Postrhinal area layer 1,VISpor1
215,312782636,,312782628,8,/997/8/567/688/695/315/669/312782628/312782636/,08858C,Postrhinal area layer 2/3,VISpor2/3
216,312782640,,312782628,8,/997/8/567/688/695/315/669/312782628/312782640/,08858C,Postrhinal area layer 4,VISpor4
217,312782644,,312782628,8,/997/8/567/688/695/315/669/312782628/312782644/,08858C,Postrhinal area layer 5,VISpor5
218,312782648,,312782628,8,/997/8/567/688/695/315/669/312782628/312782648/,08858C,Postrhinal area layer 6a,VISpor6a
219,312782652,,312782628,8,/997/8/567/688/695/315/669/312782628/312782652/,08858C,Postrhinal area layer 6b,VISpor6b
220,31,3,315,6,/997/8/567/688/695/315/31/,40A666,Anterior cingulate area,ACA
221,572,1061,31,7,/997/8/567/688/695/315/31/572/,40A666,Anterior cingulate area layer 1,ACA1
222,1053,1121,31,7,/997/8/567/688/695/315/31/1053/,40A666,Anterior cingulate area layer 2/3,ACA2/3
223,739,1082,31,7,/997/8/567/688/695/315/31/739/,40A666,Anterior cingulate area layer 5,ACA5
224,179,1012,31,7,/997/8/567/688/695/315/31/179/,40A666,Anterior cingulate area layer 6a,ACA6a
225,227,1018,31,7,/997/8/567/688/695/315/31/227/,40A666,Anterior cingulate area layer 6b,ACA6b
226,39,4,31,7,/997/8/567/688/695/315/31/39/,40A666,Anterior cingulate area dorsal part,ACAd
227,935,965,39,8,/997/8/567/688/695/315/31/39/935/,40A666,Anterior cingulate area dorsal part layer 1,ACAd1
228,211,1016,39,8,/997/8/567/688/695/315/31/39/211/,40A666,Anterior cingulate area dorsal part layer 2/3,ACAd2/3
229,1015,975,39,8,/997/8/567/688/695/315/31/39/1015/,40A666,Anterior cingulate area dorsal part layer 5,ACAd5
230,919,963,39,8,/997/8/567/688/695/315/31/39/919/,40A666,Anterior cingulate area dorsal part layer 6a,ACAd6a
231,927,964,39,8,/997/8/567/688/695/315/31/39/927/,40A666,Anterior cingulate area dorsal part layer 6b,ACAd6b
232,48,5,31,7,/997/8/567/688/695/315/31/48/,40A666,Anterior cingulate area ventral part,ACAv
233,588,1063,48,8,/997/8/567/688/695/315/31/48/588/,40A666,Anterior cingulate area ventral part layer 1,ACAv1
234,296,885,48,8,/997/8/567/688/695/315/31/48/296/,40A666,Anterior cingulate area ventral part layer 2/3,ACAv2/3
235,772,1086,48,8,/997/8/567/688/695/315/31/48/772/,40A666,Anterior cingulate area ventral part layer 5,ACAv5
236,810,1091,48,8,/997/8/567/688/695/315/31/48/810/,40A666,Anterior cingulate area ventral part 6a,ACAv6a
237,819,1092,48,8,/997/8/567/688/695/315/31/48/819/,40A666,Anterior cingulate area ventral part 6b,ACAv6b
238,972,262,315,6,/997/8/567/688/695/315/972/,2FA850,Prelimbic area,PL
239,171,1011,972,7,/997/8/567/688/695/315/972/171/,2FA850,Prelimbic area layer 1,PL1
240,195,1014,972,7,/997/8/567/688/695/315/972/195/,2FA850,Prelimbic area layer 2,PL2
241,304,886,972,7,/997/8/567/688/695/315/972/304/,2FA850,Prelimbic area layer 2/3,PL2/3
242,363,1035,972,7,/997/8/567/688/695/315/972/363/,2FA850,Prelimbic area layer 5,PL5
243,84,1000,972,7,/997/8/567/688/695/315/972/84/,2FA850,Prelimbic area layer 6a,PL6a
244,132,1006,972,7,/997/8/567/688/695/315/972/132/,2FA850,Prelimbic area layer 6b,PL6b
245,44,146,315,6,/997/8/567/688/695/315/44/,59B363,Infralimbic area,ILA
246,707,1078,44,7,/997/8/567/688/695/315/44/707/,59B363,Infralimbic area layer 1,ILA1
247,747,1083,44,7,/997/8/567/688/695/315/44/747/,59B363,Infralimbic area layer 2,ILA2
248,556,1059,44,7,/997/8/567/688/695/315/44/556/,59B363,Infralimbic area layer 2/3,ILA2/3
249,827,1093,44,7,/997/8/567/688/695/315/44/827/,59B363,Infralimbic area layer 5,ILA5
250,1054,980,44,7,/997/8/567/688/695/315/44/1054/,59B363,Infralimbic area layer 6a,ILA6a
