index,id,atlas_id,parent_structure_id,depth,structure_id_path,color_hex_triplet,name,acronym
491,19,143,1080,7,/997/8/567/688/695/1089/1080/19/,7ED04B,Induseum griseum,IG
492,822,385,1089,6,/997/8/567/688/695/1089/822/,32B825,Retrohippocampal region,RHP
493,909,113,822,7,/997/8/567/688/695/1089/822/909/,32B825,Entorhinal area,ENT
494,918,114,909,8,/997/8/567/688/695/1089/822/909/918/,32B825,Entorhinal area lateral part,ENTl
495,1121,988,918,9,/997/8/567/688/695/1089/822/909/918/1121/,32B825,Entorhinal area lateral part layer 1,ENTl1
496,20,992,918,9,/997/8/567/688/695/1089/822/909/918/20/,32B825,Entorhinal area lateral part layer 2,ENTl2
497,999,973,918,9,/997/8/567/688/695/1089/822/909/918/999/,32B825,Entorhinal area lateral part layer 2/3,ENTl2/3
498,715,1079,918,9,/997/8/567/688/695/1089/822/909/918/715/,32B825,Entorhinal area lateral part layer 2a,ENTl2a
499,764,1085,918,9,/997/8/567/688/695/1089/822/909/918/764/,32B825,Entorhinal area lateral part layer 2b,ENTl2b
500,52,996,918,9,/997/8/567/688/695/1089/822/909/918/52/,32B825,Entorhinal area lateral part layer 3,ENTl3
501,92,1001,918,9,/997/8/567/688/695/1089/822/909/918/92/,32B825,Entorhinal area lateral part layer 4,ENTl4
502,312,887,918,9,/997/8/567/688/695/1089/822/909/918/312/,32B825,Entorhinal area lateral part layer 4/5,ENTl4/5
503,139,1007,918,9,/997/8/567/688/695/1089/822/909/918/139/,32B825,Entorhinal area lateral part layer 5,ENTl5
504,387,1038,918,9,/997/8/567/688/695/1089/822/909/918/387/,32B825,Entorhinal area lateral part layer 5/6,ENTl5/6
505,28,993,918,9,/997/8/567/688/695/1089/822/909/918/28/,32B825,Entorhinal area lateral part layer 6a,ENTl6a
506,60,997,918,9,/997/8/567/688/695/1089/822/909/918/60/,32B825,Entorhinal area lateral part layer 6b,ENTl6b
507,926,115,909,8,/997/8/567/688/695/1089/822/909/926/,32B825,Entorhinal area medial part dorsal zone,ENTm
508,526,914,926,9,/997/8/567/688/695/1089/822/909/926/526/,32B825,Entorhinal area medial part dorsal zone layer 1,ENTm1
509,543,916,926,9,/997/8/567/688/695/1089/822/909/926/543/,32B825,Entorhinal area medial part dorsal zone layer 2,ENTm2
510,468,1048,926,9,/997/8/567/688/695/1089/822/909/926/468/,32B825,Entorhinal area medial part dorsal zone layer 2a,ENTm2a
511,508,1053,926,9,/997/8/567/688/695/1089/822/909/926/508/,32B825,Entorhinal area medial part dorsal zone layer 2b,ENTm2b
512,664,931,926,9,/997/8/567/688/695/1089/822/909/926/664/,32B825,Entorhinal area medial part dorsal zone layer 3,ENTm3
513,712,937,926,9,/997/8/567/688/695/1089/822/909/926/712/,32B825,Entorhinal area medial part dorsal zone layer 4,ENTm4
514,727,939,926,9,/997/8/567/688/695/1089/822/909/926/727/,32B825,Entorhinal area medial part dorsal zone layer 5,ENTm5
515,550,634,926,9,/997/8/567/688/695/1089/822/909/926/550/,32B825,Entorhinal area medial part dorsal zone layer 5/6,ENTm5/6
516,743,941,926,9,/997/8/567/688/695/1089/822/909/926/743/,32B825,Entorhinal area medial part dorsal zone layer 6,ENTm6
517,934,116,909,8,/997/8/567/688/695/1089/822/909/934/,32B825,Entorhinal area medial part ventral zone,ENTmv
518,259,1022,934,9,/997/8/567/688/695/1089/822/909/934/259/,32B825,Entorhinal area medial part ventral zone layer 1,ENTmv1
519,324,1030,934,9,/997/8/567/688/695/1089/822/909/934/324/,32B825,Entorhinal area medial part ventral zone layer 2,ENTmv2
520,371,1036,934,9,/997/8/567/688/695/1089/822/909/934/371/,32B825,Entorhinal area medial part ventral zone layer 3,ENTmv3
521,419,1042,934,9,/997/8/567/688/695/1089/822/909/934/419/,32B825,Entorhinal area medial part ventral zone layer 4,ENTmv4
522,1133,1131,934,9,/997/8/567/688/695/1089/822/909/934/1133/,32B825,Entorhinal area medial part ventral zone layer 5/6,ENTmv5/6
523,843,246,822,7,/997/8/567/688/695/1089/822/843/,72D569,Parasubiculum,PAR
524,10693,,843,8,/997/8/567/688/695/1089/822/843/10693/,72D569,Parasubiculum layer 1,PAR1
525,10694,,843,8,/997/8/567/688/695/1089/822/843/10694/,72D569,Parasubiculum layer 2,PAR2
526,10695,,843,8,/997/8/567/688/695/1089/822/843/10695/,72D569,Parasubiculum layer 3,PAR3
527,1037,270,822,7,/997/8/567/688/695/1089/822/1037/,48C83C,Postsubiculum,POST
528,10696,,1037,8,/997/8/567/688/695/1089/822/1037/10696/,48C83C,Postsubiculum layer 1,POST1
529,10697,,1037,8,/997/8/567/688/695/1089/822/1037/10697/,48C83C,Postsubiculum layer 2,POST2
530,10698,,1037,8,/997/8/567/688/695/1089/822/1037/10698/,48C83C,Postsubiculum layer 3,POST3
531,1084,276,822,7,/997/8/567/688/695/1089/822/1084/,59B947,Presubiculum,PRE
532,10699,,1084,8,/997/8/567/688/695/1089/822/1084/10699/,59B947,Presubiculum layer 1,PRE1
533,10700,,1084,8,/997/8/567/688/695/1089/822/1084/10700/,59B947,Presubiculum layer 2,PRE2
534,10701,,1084,8,/997/8/567/688/695/1089/822/1084/10701/,59B947,Presubiculum layer 3,PRE3
535,502,345,822,7,/997/8/567/688/695/1089/822/502/,4FC244,Subiculum,SUB
536,509,346,502,8,/997/8/567/688/695/1089/822/502/509/,4FC244,Subiculum dorsal part,SUBd
537,829,386,509,9,/997/8/567/688/695/1089/822/502/509/829/,4FC244,Subiculum dorsal part molecular layer,SUBd-m
538,845,388,509,9,/997/8/567/688/695/1089/822/502/509/845/,4BB547,Subiculum dorsal part pyramidal layer,SUBd-sp
539,837,387,509,9,/997/8/567/688/695/1089/822/502/509/837/,4FC244,Subiculum dorsal part stratum radiatum,SUBd-sr
540,518,347,502,8,/997/8/567/688/695/1089/822/502/518/,4FC244,Subiculum ventral part,SUBv
541,853,389,518,9,/997/8/567/688/695/1089/822/502/518/853/,4FC244,Subiculum ventral part molecular layer,SUBv-m
542,870,391,518,9,/997/8/567/688/695/1089/822/502/518/870/,4BB547,Subiculum ventral part pyramidal layer,SUBv-sp
543,861,390,518,9,/997/8/567/688/695/1089/822/502/518/861/,4FC244,Subiculum ventral part stratum radiatum,SUBv-sr
544,484682470,,822,7,/997/8/567/688/695/1089/822/484682470/,58BA48,Prosubiculum,ProS
545,484682475,,484682470,8,/997/8/567/688/695/1089/822/484682470/484682475/,58BA48,Prosubiculum dorsal part,ProSd
546,484682479,,484682475,9,/997/8/567/688/695/1089/822/484682470/484682475/484682479/,58BA48,Prosubiculum dorsal part molecular layer,ProSd-m
547,484682483,,484682475,9,/997/8/567/688/695/1089/822/484682470/484682475/484682483/,56B84B,Prosubiculum dorsal part pyramidal layer,ProSd-sp
548,484682487,,484682475,9,/997/8/567/688/695/1089/822/484682470/484682475/484682487/,58BA48,Prosubiculum dorsal part stratum radiatum,ProSd-sr
549,484682492,,484682470,8,/997/8/567/688/695/1089/822/484682470/484682492/,58BA48,Prosubiculum ventral part,ProSv
550,484682496,,484682492,9,/997/8/567/688/695/1089/822/484682470/484682492/484682496/,58BA48,Prosubiculum ventral part molecular layer,ProSv-m
551,484682500,,484682492,9,/997/8/567/688/695/1089/822/484682470/484682492/484682500/,56B84B,Prosubiculum ventral part pyramidal layer,ProSv-sp
552,484682504,,484682492,9,/997/8/567/688/695/1089/822/484682470/484682492/484682504/,58BA48,Prosubiculum ventral part stratum radiatum,Prosv-sr
553,589508447,,822,7,/997/8/567/688/695/1089/822/589508447/,33B932,Hippocampo-amygdalar transition area,HATA
554,484682508,,822,7,/997/8/567/688/695/1089/822/484682508/,33B932,Area prostriata,APr
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
