index,id,atlas_id,name,acronym,st_level,ontology_id,hemisphere_id,weight,parent_structure_id,depth,graph_id,graph_order,structure_id_path,color_hex_triplet,neuro_name_structure_id,neuro_name_structure_id_path,failed,sphinx_id,structure_name_facet,failed_facet,safe_name,R,G,B
50,929,1106,Primary somatosensory area nose layer 6b,SSp-n6b,,1,3,8690,353,9,1,50,/997/8/567/688/695/315/453/322/353/929/,188064,0,,f,51,1588026147,734881840,Primary somatosensory area nose layer 6b,0.094117647,0.501960784,0.392156863
51,329,748,Primary somatosensory area barrel field,SSp-bfd,,1,3,8690,322,8,1,51,/997/8/567/688/695/315/453/322/329/,188064,0,,f,52,2147483647,734881840,Primary somatosensory area barrel field,0.094117647,0.501960784,0.392156863
52,981,971,Primary somatosensory area barrel field layer 1,SSp-bfd1,,1,3,8690,329,9,1,52,/997/8/567/688/695/315/453/322/329/981/,188064,0,,f,53,2147483647,734881840,Primary somatosensory area barrel field layer 1,0.094117647,0.501960784,0.392156863
53,201,1015,Primary somatosensory area barrel field layer 2/3,SSp-bfd2/3,,1,3,8690,329,9,1,53,/997/8/567/688/695/315/453/322/329/201/,188064,0,,f,54,1738869888,734881840,Primary somatosensory area barrel field layer 2/3,0.094117647,0.501960784,0.392156863
54,1047,979,Primary somatosensory area barrel field layer 4,SSp-bfd4,,1,3,8690,329,9,1,54,/997/8/567/688/695/315/453/322/329/1047/,188064,0,,f,55,2147483647,734881840,Primary somatosensory area barrel field layer 4,0.094117647,0.501960784,0.392156863
55,1070,982,Primary somatosensory area barrel field layer 5,SSp-bfd5,,1,3,8690,329,9,1,55,/997/8/567/688/695/315/453/322/329/1070/,188064,0,,f,56,2147483647,734881840,Primary somatosensory area barrel field layer 5,0.094117647,0.501960784,0.392156863
56,1038,978,Primary somatosensory area barrel field layer 6a,SSp-bfd6a,,1,3,8690,329,9,1,56,/997/8/567/688/695/315/453/322/329/1038/,188064,0,,f,57,2147483647,734881840,Primary somatosensory area barrel field layer 6a,0.094117647,0.501960784,0.392156863
57,1062,981,Primary somatosensory area barrel field layer 6b,SSp-bfd6b,,1,3,8690,329,9,1,57,/997/8/567/688/695/315/453/322/329/1062/,188064,0,,f,58,455984295,734881840,Primary somatosensory area barrel field layer 6b,0.094117647,0.501960784,0.392156863
58,480149202,0,Rostrolateral lateral visual area,VISrll,,1,3,8690,329,9,1,58,/997/8/567/688/695/315/453/322/329/480149202/,188064,0,,f,59,2147483647,734881840,Rostrolateral lateral visual area,0.094117647,0.501960784,0.392156863
59,480149206,0,Rostrolateral lateral visual area layer 1,VISrll1,,1,3,8690,480149202,10,1,59,/997/8/567/688/695/315/453/322/329/480149202/480149206/,188064,0,,f,60,2147483647,734881840,Rostrolateral lateral visual area layer 1,0.094117647,0.501960784,0.392156863
60,480149210,0,Rostrolateral lateral visual area layer 2/3,VISrll2/3,,1,3,8690,480149202,10,1,60,/997/8/567/688/695/315/453/322/329/480149202/480149210/,188064,0,,f,61,2147483647,734881840,Rostrolateral lateral visual area layer 2/3,0.094117647,0.501960784,0.392156863
61,480149214,0,Rostrolateral lateral visual area layer 4,VISrll4,,1,3,8690,480149202,10,1,61,/997/8/567/688/695/315/453/322/329/480149202/480149214/,188064,0,,f,62,2147483647,734881840,Rostrolateral lateral visual area layer 4,0.094117647,0.501960784,0.392156863
62,480149218,0,Rostrolateral lateral visual arealayer 5,VISrll5,,1,3,8690,480149202,10,1,62,/997/8/567/688/695/315/453/322/329/480149202/480149218/,188064,0,,f,63,1253499024,734881840,Rostrolateral lateral visual arealayer 5,0.094117647,0.501960784,0.392156863
63,480149222,0,Rostrolateral lateral visual area layer 6a,VISrll6a,,1,3,8690,480149202,10,1,63,/997/8/567/688/695/315/453/322/329/480149202/480149222/,188064,0,,f,64,160753723,734881840,Rostrolateral lateral visual area layer 6a,0.094117647,0.501960784,0.392156863
64,480149226,0,Rostrolateral lateral visual area layer 6b,VISrll6b,,1,3,8690,480149202,10,1,64,/997/8/567/688/695/315/453/322/329/480149202/480149226/,188064,0,,f,65,2147483647,734881840,Rostrolateral lateral visual area layer 6b,0.094117647,0.501960784,0.392156863
65,337,749,Primary somatosensory area lower limb,SSp-ll,,1,3,8690,322,8,1,65,/997/8/567/688/695/315/453/322/337/,188064,0,,f,66,533428449,734881840,Primary somatosensory area lower limb,0.094117647,0.501960784,0.392156863
66,1030,977,Primary somatosensory area lower limb layer 1,SSp-ll1,,1,3,8690,337,9,1,66,/997/8/567/688/695/315/453/322/337/1030/,188064,0,,f,67,1906118639,734881840,Primary somatosensory area lower limb layer 1,0.094117647,0.501960784,0.392156863
67,113,1004,Primary somatosensory area lower limb layer 2/3,SSp-ll2/3,,1,3,8690,337,9,1,67,/997/8/567/688/695/315/453/322/337/113/,188064,0,,f,68,2147483647,734881840,Primary somatosensory area lower limb layer 2/3,0.094117647,0.501960784,0.392156863
68,1094,985,Primary somatosensory area lower limb layer 4,SSp-ll4,,1,3,8690,337,9,1,68,/997/8/567/688/695/315/453/322/337/1094/,188064,0,,f,69,33028960,734881840,Primary somatosensory area lower limb layer 4,0.094117647,0.501960784,0.392156863
69,1128,989,Primary somatosensory area lower limb layer 5,SSp-ll5,,1,3,8690,337,9,1,69,/997/8/567/688/695/315/453/322/337/1128/,188064,0,,f,70,1995492342,734881840,Primary somatosensory area lower limb layer 5,0.094117647,0.501960784,0.392156863
70,478,625,Primary somatosensory area lower limb layer 6a,SSp-ll6a,,1,3,8690,337,9,1,70,/997/8/567/688/695/315/453/322/337/478/,188064,0,,f,71,2147483647,734881840,Primary somatosensory area lower limb layer 6a,0.094117647,0.501960784,0.392156863
71,510,629,Primary somatosensory area lower limb layer 6b,SSp-ll6b,,1,3,8690,337,9,1,71,/997/8/567/688/695/315/453/322/337/510/,188064,0,,f,72,238754776,734881840,Primary somatosensory area lower limb layer 6b,0.094117647,0.501960784,0.392156863
72,345,750,Primary somatosensory area mouth,SSp-m,,1,3,8690,322,8,1,72,/997/8/567/688/695/315/453/322/345/,188064,0,,f,73,2147483647,734881840,Primary somatosensory area mouth,0.094117647,0.501960784,0.392156863
73,878,958,Primary somatosensory area mouth layer 1,SSp-m1,,1,3,8690,345,9,1,73,/997/8/567/688/695/315/453/322/345/878/,188064,0,,f,74,2147483647,734881840,Primary somatosensory area mouth layer 1,0.094117647,0.501960784,0.392156863
74,657,1072,Primary somatosensory area mouth layer 2/3,SSp-m2/3,,1,3,8690,345,9,1,74,/997/8/567/688/695/315/453/322/345/657/,188064,0,,f,75,2147483647,734881840,Primary somatosensory area mouth layer 2/3,0.094117647,0.501960784,0.392156863
75,950,967,Primary somatosensory area mouth layer 4,SSp-m4,,1,3,8690,345,9,1,75,/997/8/567/688/695/315/453/322/345/950/,188064,0,,f,76,2147483647,734881840,Primary somatosensory area mouth layer 4,0.094117647,0.501960784,0.392156863
76,974,970,Primary somatosensory area mouth layer 5,SSp-m5,,1,3,8690,345,9,1,76,/997/8/567/688/695/315/453/322/345/974/,188064,0,,f,77,2147483647,734881840,Primary somatosensory area mouth layer 5,0.094117647,0.501960784,0.392156863
77,1102,986,Primary somatosensory area mouth layer 6a,SSp-m6a,,1,3,8690,345,9,1,77,/997/8/567/688/695/315/453/322/345/1102/,188064,0,,f,78,2147483647,734881840,Primary somatosensory area mouth layer 6a,0.094117647,0.501960784,0.392156863
78,2,990,Primary somatosensory area mouth layer 6b,SSp-m6b,,1,3,8690,345,9,1,78,/997/8/567/688/695/315/453/322/345/2/,188064,0,,f,79,1425070870,734881840,Primary somatosensory area mouth layer 6b,0.094117647,0.501960784,0.392156863
79,369,753,Primary somatosensory area upper limb,SSp-ul,,1,3,8690,322,8,1,79,/997/8/567/688/695/315/453/322/369/,188064,0,,f,80,2147483647,734881840,Primary somatosensory area upper limb,0.094117647,0.501960784,0.392156863
80,450,1046,Primary somatosensory area upper limb layer 1,SSp-ul1,,1,3,8690,369,9,1,80,/997/8/567/688/695/315/453/322/369/450/,188064,0,,f,81,2147483647,734881840,Primary somatosensory area upper limb layer 1,0.094117647,0.501960784,0.392156863
81,854,955,Primary somatosensory area upper limb layer 2/3,SSp-ul2/3,,1,3,8690,369,9,1,81,/997/8/567/688/695/315/453/322/369/854/,188064,0,,f,82,243505027,734881840,Primary somatosensory area upper limb layer 2/3,0.094117647,0.501960784,0.392156863
82,577,1062,Primary somatosensory area upper limb layer 4,SSp-ul4,,1,3,8690,369,9,1,82,/997/8/567/688/695/315/453/322/369/577/,188064,0,,f,83,2147483647,734881840,Primary somatosensory area upper limb layer 4,0.094117647,0.501960784,0.392156863
83,625,1068,Primary somatosensory area upper limb layer 5,SSp-ul5,,1,3,8690,369,9,1,83,/997/8/567/688/695/315/453/322/369/625/,188064,0,,f,84,2147483647,734881840,Primary somatosensory area upper limb layer 5,0.094117647,0.501960784,0.392156863
84,945,1108,Primary somatosensory area upper limb layer 6a,SSp-ul6a,,1,3,8690,369,9,1,84,/997/8/567/688/695/315/453/322/369/945/,188064,0,,f,85,2147483647,734881840,Primary somatosensory area upper limb layer 6a,0.094117647,0.501960784,0.392156863
85,1026,1118,Primary somatosensory area upper limb layer 6b,SSp-ul6b,,1,3,8690,369,9,1,85,/997/8/567/688/695/315/453/322/369/1026/,188064,0,,f,86,997472564,734881840,Primary somatosensory area upper limb layer 6b,0.094117647,0.501960784,0.392156863
86,361,752,Primary somatosensory area trunk,SSp-tr,,1,3,8690,322,8,1,86,/997/8/567/688/695/315/453/322/361/,188064,0,,f,87,2078745056,734881840,Primary somatosensory area trunk,0.094117647,0.501960784,0.392156863
87,1006,974,Primary somatosensory area trunk layer 1,SSp-tr1,,1,3,8690,361,9,1,87,/997/8/567/688/695/315/453/322/361/1006/,188064,0,,f,88,396802005,734881840,Primary somatosensory area trunk layer 1,0.094117647,0.501960784,0.392156863
88,670,649,Primary somatosensory area trunk layer 2/3,SSp-tr2/3,,1,3,8690,361,9,1,88,/997/8/567/688/695/315/453/322/361/670/,188064,0,,f,89,1192883470,734881840,Primary somatosensory area trunk layer 2/3,0.094117647,0.501960784,0.392156863
89,1086,984,Primary somatosensory area trunk layer 4,SSp-tr4,,1,3,8690,361,9,1,89,/997/8/567/688/695/315/453/322/361/1086/,188064,0,,f,90,1741439834,734881840,Primary somatosensory area trunk layer 4,0.094117647,0.501960784,0.392156863
90,1111,987,Primary somatosensory area trunk layer 5,SSp-tr5,,1,3,8690,361,9,1,90,/997/8/567/688/695/315/453/322/361/1111/,188064,0,,f,91,281768908,734881840,Primary somatosensory area trunk layer 5,0.094117647,0.501960784,0.392156863
91,9,991,Primary somatosensory area trunk layer 6a,SSp-tr6a,,1,3,8690,361,9,1,91,/997/8/567/688/695/315/453/322/361/9/,188064,0,,f,92,1364764776,734881840,Primary somatosensory area trunk layer 6a,0.094117647,0.501960784,0.392156863
92,461,623,Primary somatosensory area trunk layer 6b,SSp-tr6b,,1,3,8690,361,9,1,92,/997/8/567/688/695/315/453/322/361/461/,188064,0,,f,93,2147483647,734881840,Primary somatosensory area trunk layer 6b,0.094117647,0.501960784,0.392156863
93,182305689,0,Primary somatosensory area unassigned,SSp-un,,1,3,8690,322,8,1,93,/997/8/567/688/695/315/453/322/182305689/,188064,0,,f,94,10092796,734881840,Primary somatosensory area unassigned,0.094117647,0.501960784,0.392156863
94,182305693,0,Primary somatosensory area unassigned layer 1,SSp-un1,,1,3,8690,182305689,9,1,94,/997/8/567/688/695/315/453/322/182305689/182305693/,188064,0,,f,95,1824943704,734881840,Primary somatosensory area unassigned layer 1,0.094117647,0.501960784,0.392156863
95,182305697,0,Primary somatosensory area unassigned layer 2/3,SSp-un2/3,,1,3,8690,182305689,9,1,95,/997/8/567/688/695/315/453/322/182305689/182305697/,188064,0,,f,96,909836824,734881840,Primary somatosensory area unassigned layer 2/3,0.094117647,0.501960784,0.392156863
96,182305701,0,Primary somatosensory area unassigned layer 4,SSp-un4,,1,3,8690,182305689,9,1,96,/997/8/567/688/695/315/453/322/182305689/182305701/,188064,0,,f,97,481073879,734881840,Primary somatosensory area unassigned layer 4,0.094117647,0.501960784,0.392156863
97,182305705,0,Primary somatosensory area unassigned layer 5,SSp-un5,,1,3,8690,182305689,9,1,97,/997/8/567/688/695/315/453/322/182305689/182305705/,188064,0,,f,98,1806412353,734881840,Primary somatosensory area unassigned layer 5,0.094117647,0.501960784,0.392156863
98,182305709,0,Primary somatosensory area unassigned layer 6a,SSp-un6a,,1,3,8690,182305689,9,1,98,/997/8/567/688/695/315/453/322/182305689/182305709/,188064,0,,f,99,2147483647,734881840,Primary somatosensory area unassigned layer 6a,0.094117647,0.501960784,0.392156863
99,182305713,0,Primary somatosensory area unassigned layer 6b,SSp-un6b,,1,3,8690,182305689,9,1,99,/997/8/567/688/695/315/453/322/182305689/182305713/,188064,0,,f,100,1529046678,734881840,Primary somatosensory area unassigned layer 6b,0.094117647,0.501960784,0.392156863
100,378,754,Supplemental somatosensory area,SSs,,1,3,8690,453,7,1,100,/997/8/567/688/695/315/453/378/,188064,0,,f,101,713142416,734881840,Supplemental somatosensory area,0.094117647,0.501960784,0.392156863
101,873,1099,Supplemental somatosensory area layer 1,SSs1,,1,3,8690,378,8,1,101,/997/8/567/688/695/315/453/378/873/,188064,0,,f,102,697782769,734881840,Supplemental somatosensory area layer 1,0.094117647,0.501960784,0.392156863
102,806,949,Supplemental somatosensory area layer 2/3,SSs2/3,,1,3,8690,378,8,1,102,/997/8/567/688/695/315/453/378/806/,188064,0,,f,103,2147483647,734881840,Supplemental somatosensory area layer 2/3,0.094117647,0.501960784,0.392156863
103,1035,1119,Supplemental somatosensory area layer 4,SSs4,,1,3,8690,378,8,1,103,/997/8/567/688/695/315/453/378/1035/,188064,0,,f,104,1509795198,734881840,Supplemental somatosensory area layer 4,0.094117647,0.501960784,0.392156863
104,1090,1126,Supplemental somatosensory area layer 5,SSs5,,1,3,8690,378,8,1,104,/997/8/567/688/695/315/453/378/1090/,188064,0,,f,105,788174312,734881840,Supplemental somatosensory area layer 5,0.094117647,0.501960784,0.392156863
105,862,956,Supplemental somatosensory area layer 6a,SSs6a,,1,3,8690,378,8,1,105,/997/8/567/688/695/315/453/378/862/,188064,0,,f,106,1835367775,734881840,Supplemental somatosensory area layer 6a,0.094117647,0.501960784,0.392156863
106,893,960,Supplemental somatosensory area layer 6b,SSs6b,,1,3,8690,378,8,1,106,/997/8/567/688/695/315/453/378/893/,188064,0,,f,107,2147483647,734881840,Supplemental somatosensory area layer 6b,0.094117647,0.501960784,0.392156863
